DATA;PLACA;CHASSI;MARCA;MODELO;VEICULO;Local Sinistro;ZONA/ESTADO DO SINISTRO;;
17/5/16 14:22;EXK8813;9C2KF1710ER105275;HONDA;PCX 150;MOTOCICLETA;Av. Sapopemba, 1630 - Jardim Utinga, Santo André - SP;;;
17/5/16 15:18;LMF2246;9C6KG0450F0035648;YAMAHA;XTZ 250 TENERE;MOTOCICLETA;Rua Coronel Serrado,1005 - Zé Garoto, São Gonçalo - RJ;;;
17/5/16 12:38;GSK6768;8AJFZ29G566017411;TOYOTA;HILUX CD SRV D4-D 4X4;CARRO;R. 24 de Outubro - Vila Roma, Salto - SP;;;
18/5/16 17:17;EMM1569;9BWLB45U0CP187297;VW;SAVEIRO CROSS 1.6;CARRO;Avenida Prefeito Dulcídio Cardoso, altura do 2900 – Barra da Tijuca – Rio de Janeiro – SP (em frente a faculdade Estácio de Sá);RIO DE JANEIRO/RJ ;;
19/5/16 5:55;LLO5344;9BGPN69M0CB165550;GM;CRUZE LTZ 1.8;CARRO;R. Anabela, 301 - Colina Maria Luíza - Cajamar – SP;ZONA NORTE/SP;;
19/5/16 6:31;GJD4160;96PEXHA1XFFS00801;KAWASAKI;NINJA 300;MOTOCICLETA;Rua Abrantes, 76 - Jardim do Estádio, Santo André - SP (casa segurado);ABCD/SP;;
19/5/16 8:37;KYD2908;9BWAC01J884030439;VW;GOLF 2.0;CARRO;Rua Abrantes, 76 - Jardim do Estádio, Santo André - SP;;;
18/5/16 11:28;FTN0515;95V0B2500FZ547002;BMW;F 800 GS Adventure;MOTOCICLETA;Av. Tadao Yoshida, 150 Sorocaba - SP;;;
19/5/16 21:32;LPX8144;9CDGX71AJAM100175;SUZUKI;GSX 1300 B-KING;MOTOCICLETA;AVENIDA BRASIL, RIO DE JANEIRO-RJ;RIO DE JANEIRO/RJ ;;
19/5/16 22:33;FSG8610;9C2ND1110ER020804;HONDA;XRE 300;MOTOCICLETA;Rua Strauss 779, Casa Grande, Diadema-SP;Diadema;;
20/5/16 11:35;FCB5376 ;9UWSHX73ACN006642;KIA;Bongo K 2500 RD 2.5 Turbo Dies. 2P;CARRO;Trajeto entre Brás - Guarulhos;GUARULHOS;;
21/5/16 16:27;DLU9007;9BGTT75B03C179770;GM;ZAFIRA;CARRO;Rua Macaúbas, 43 - Penha, São Paulo – SP;ZONA LESTE/SP;;
22/5/16 10:20;BDB0007;WDBRF61W21F008514;M.BENZ;C-240 AVANTGARDE 2.6;CARRO;RUA FELICIANO SODRÉ – VILA NOVA FALVÃO – SÃO PAULO;ZONA NORTE/SP;;
22/5/16 16:26;EQP2923;9CDGR7LAJBM105270;SUZUKI;GSXR 750 W SRAD;MOTOCICLETA;Av. Carlos Caldeira Filho, 1565 - Vila Prel  São Paulo – SP;ZONA OESTE/SP;;
22/5/16 17:36;EOP5858;9CDGR7LAJBM105428;SUZUKI;GSXR 750 W SRAD;MOTOCICLETA;AV. MARIA LEONOR –CENTRO DIADEMA (PROXIMO AO ACESSO DA IMIGRANTES);Diadema;;
22/5/16 19:49;MSM5159;JH2SC59928K020448;HONDA;CBR 1000RR;MOTOCICLETA;Rua Melo Freire, 71  –  Vila Junqueira – Santo André – SP (residência do cliente);ABCD/SP;;
22/5/16 22:05;NJW9170;93XPRK94W8C708939;MITSUBISHI;PAJERO SPORT HPE 2.5;CARRO;Avenida de Cillo, altura do 3683 – Parque Novo Mundo – Americana -SP;Interior/SP;;
23/5/16 9:20;BEJ1181;93HFB2650DZ207853;HONDA;CIVIC SEDAN LXL 1.8/1.8 FLEX;CARRO;Avenida Elísio Teixeira Leite,4500 - Vila Brasilândia, São Paulo – SP;ZONA NORTE/SP;;
23/5/16 9:30;OQZ5022;WV1DD42H1EA001732;VW;AMAROK;CARRO;AV DOS ESTADOS, VILA PROPERIDADE;ZONA LESTE/SP;;
23/5/16 11:18;DXL4972;9C2MD34007R026271;HONDA;XR 250 TORNADO;MOTOCICLETA;Rua Taioaba, 72 - Alto da Mooca, São Paulo – SP;ZONA LESTE/SP;;
23/5/16 14:50;FBQ2378;9C6KG0460E0105039;YAMAHA;YS 250 FAZER;MOTOCICLETA;Rua Prf. Jamil Anderãos – Vila Cruzeiro;ZONA SUL/SP;;
23/5/16 22:26;EJK3435;KMHSH81DP9U412979;HYUNDAI;Santa Fé GLS 2.7;CARRO;Rua Sergino Ignácio Ferreira, alt.714 – Jardim Novo Parelheiros/ São Paulo - SP;ZONA SUL/SP;;
24/5/16 8:24;FYB7125;9C6KM0030F0024319;YAMAHA;XT 660 R;MOTOCICLETA;R. Dumont - Cidade Ariston Estela Azevedo, SP, 06396-200;ZONA OESTE/SP;;
21/5/16 10:15;ENX3133 ;9BGAV48C0AB221266;GM;VECTRA ;CARRO;RUA VANTI JOSÉ TONIETTI 2481 - ESTIVA GERBI – SÃO PAULO;Interior/SP;;
21/5/16 11:47;DFW1992 ;9BD18524037065361;FIAT;MAREA HLX;CARRO;Rua Manoel José da Fonseca,200 - Centro, Sorocaba - SP;Interior/SP;;
21/5/16 14:12;DBF3552;000000000BJ801633;VW;FUSCA 1300;CARRO;Rua Antônio Cândido de Camargo, 206 - Jardim Piratininga, Limeira - SP;Interior/SP;;
21/5/16 17:56;IRR6223;9BD19242RB3102828;FIAT;STILO DUALOGIC 1.8;CARRO;AV BARNABÉ equip com AV SENADOR NEI BRITO,GRATAI RIO GRANDE DO SUL;RS;;
22/5/16 9:18;FJQ1904;95V0D3007FZ604206;BMW;S 1000RR;MOTOCICLETA;Rod. dos Bandeirantes, 66 - Limeira - SP;Interior/SP;;
22/5/16 17:36;MIL1107;JYARN20E98A011872;YAMAHA;YZF R-1;MOTOCICLETA;Av. Bernardino Silveira Pastoriza - Sarandi, Porto Alegre - RS;RS;;
22/5/16 22:56;FXI9661;96PERHA1XGFS00776;Kawasaki;Z 300;MOTOCICLETA;Av. Ricardo Bassoli Cezare Campinas - SP;Interior/SP;;
24/5/16 10:04;MZX7647;94TT4TDE38H010404;TROLLER;T-4 4X4;CARRO;R. da Penha, 1400 – Centro - Sorocaba – SP - 18010-004;Interior/SP;;
24/5/16 10:22;EUD2525;93YLM2E1H7J709040;RENAULT;MEGANE;CARRO;Rua João Biani 23 - Vila Sao Pedro, Guarulhos - SP;Guarulhos/SP;;
24/5/16 13:08;FHE7588;935SDNFNWDB536979;CITROEN;C3 PICASSO GLX;CARRO;Avenida Atlântica, 359 - Vila Valparaiso, Santo André – SP;ABCD/SP;;
25/5/16 21:33;FZK8704;9C6RG2310G0002703;YAMAHA;YS 250 FAZER BlueFlex;MOTOCICLETA;RUA NOVA VENEZA ALT.12 – JARDIM MARAGOJIPE/ ITAQUEQUECETUBA - SÃO PAULO/SP;ZONA LESTE/SP;;
25/5/16 22:53;KVX3192;93HFA65408Z256317;HONDA;CIVIC SEDAN LXL 1.8/1.8 FLEX;CARRO;Rua Mercúrio – Pavuna/RJ, próximo a Rod. Pres. Dutra ;RIO DE JANEIRO/RJ ;;
26/5/16 14:55;ESB2052;JKAZX4R19BA025492;KAWASAKI;NINJA ZX-6R 636cc;MOTOCICLETA;Av. Cupecê, 5111 – Jd. Miriam (-23.679022 -46.6405);ZONA SUL/SP;;
26/5/16 17:28;EWY9050;9C2PC4210CR002135;HONDA;CB 600F HORNET;MOTOCICLETA;ROD DOS IMIGRANTES - CUBATÃO / SP -23.914265 -46.441365 ;LITORAL/SP;;
27/5/16 7:38;KQP9793;9C2ND1110ER023118;HONDA;XRE 300;MOTOCICLETA;Rua São Francisco Xavier - Vila Isabel, Rio de Janeiro - RJ;RIO DE JANEIRO/RJ ;;
26/5/16 13:55;LPN6683;3FAHP0CG9AR257818;FORD;FUSION;CARRO;Av. BRIGADEIRO LIMA E SILVA Nº 592 - Duque de Caxias/RJ;RIO DE JANEIRO/RJ ;;
27/5/16 20:38;LTN1201;8AJYZ59G763006017;TOYOTA;HILUX SW4 SRV;CARRO;Av. Bosque da Saúde, 1942 – Saúde - São Paulo - SP;ZONA SUL/SP;;
28/5/16 4:28;EOS6203;96PZRAL11AFS01277;KAWASAKI;Z750;MOTOCICLETA;Tv. Barracão de Zinco, 156 - Jardim da Conquista São Paulo - SP;ZONA LESTE/SP;;
28/5/16 11:00;DZB0171;935ZBPMMB92037424;CITROEN;JUMPER 2.3 FURGÃO;CARRO;SÃO MIGUEL PAULISTA;ZONA LESTE/SP;;
28/5/16 23:25;EQN9972;WVGSV65NOBWO16583;VW;TIGUAN ;CARRO;Rua Aracati Mirim - Jardim Avelino, São Paulo - SP;ZONA SUL/SP;;
29/5/16 7:28;OGM3282;JYARN20E38A014251;YAMAHA;YZF R-1 1000;MOTOCICLETA;Av. Aricanduva Bairro São Mateus São Paulo;ZONA LESTE/SP;;
29/5/16 8:30;DNN9046;JKBZXJC156A035591;KAWASAKI;NINJA ZX-6R 636cc;MOTOCICLETA;Av. Luiz Pequini, 600 - Santa Terezinha, São Bernardo do Campo - SP;ABCD/SP;;
29/5/16 18:51;EEH6950;3CZRE18308G505906;HONDA;CR-V LX;CARRO;Rua professor Caiafa Esquivel, 235 centro  Diadema;Diadema;;
24/5/16 15:31;BPS5491;9C2JF2500AR108000;HONDA;LEAD 110;MOTOCICLETA;R. Chris Tronbjerg, 22 – Paraíso - São Paulo - SP;ZONA SUL/SP;;
25/5/16 14:11;DRM3716;9BGTW69W06B101313;GM;ASTRA SED. ELITE 2.0;CARRO;R. Adolfo Bloch, 131 - Jardim São Guilherme – Sorocaba/SP;Interior/SP;;
25/5/16 19:07;FCW3930;9C2NC4910FR012918;HONDA;cb 300R;MOTOCICLETA;Rua Doutor Cunha Moreira, 204 - Encruzilhada, Santos - SP;Litoral/sp;;
25/5/16 23:06;FZR2640;9CDGP75ASGM102623;SUZUKI;BANDIT 650S;MOTOCICLETA;Av. dos Estados, 4576 - Santa Teresinha, Santo André - SP;ABCD/SP;;
27/5/16 17:08;GFH6570 ;9C6KG0660F0050050;YAMAHA;YS 150 FAZER SED;MOTOCICLETA;Rua ORONZO MASTROROSA,286  JD.  SÃO GONÇALO  SÃO PAULO;ZONA LESTE/SP;;
27/5/16 21:35;DHK6465;93UMC28L944004650;AUDI;A3 1.8;CARRO;Rua Henrique de Barcelos - Vila Lídia, Campinas - SP;Interior/SP;;
28/5/16 0:50;EQM6583  ;8AGCN48X0BR182461;GM;AGILE LTZ 1.4;CARRO;Rua Caraíbas, 749 – Pompéia – São Paulo  – SP  ;ZONA OESTE/SP;;
28/5/16 21:08;EKB9344 ;9C6KG0460B0009500;YAMAHA;FAZER YS250;MOTOCICLETA;Rua Comendador Antunes dos Santos alt.434 – Capão Redondo/ São Paulo - SP  ;ZONA SUL/SP;;
30/5/16 17:13;IOS3422;9BWAA05W99T011661;VW;GOL 1.0;CARRO;Rua Dom Vital - Glória, Porto Alegre - RS;RS;;
31/5/16 0:36;GDB7060;9C2KD0810GR428543;HONDA;NXR 160 BROS;MOTOCICLETA;Rua Guaiaó, 15 - Embaré - Santos – SP;Litoral/sp;;
31/5/16 13:43;FYC7470;9C2NC4910FR105569;HONDA;cb 300R;MOTOCICLETA;Av. Ver. Abel Ferreira, 244 - Vila Reg. Feijó - São Paulo - SP ;ZONA LESTE/SP;;
31/5/16 14:07;ISE6966;9BD195193C0228068;FIAT;UNO SPORTING;CARRO;Avenida Alcídes Maia,828 - Sarandi, Porto Alegre - RS;RS;;
2/6/16 8:22;GUW5518;9BG138ACOAC427133;GM;S10 Pick up;CARRO;Rua Pedro Fabre Francês, 78 - Residencial Jose B Almeida, Londrina - PR;PR;;
2/6/16 9:15;ELH7697;9BGSA1910AB147866;GM;classic 1.0;CARRO;Rua Gutemberg, 190 - Jardim Santo Antônio, Santo André - SP;ABCD/SP;;
2/6/16 16:57;IUM0802;9BFZD55J2EB657958;FORD;FIESTA 1.6;CARRO;R. Oriêta, 220 - Santo Onofre - Viamão - RS;RS;;
3/6/16 11:08;ESO2748;9C6KM0030C0016362;YAMAHA;XT 660R;MOTOCICLETA;R. REPUBLICA ARGENTINA, SANTOS/SP,PARALELA COM A RUA CEARA – SANTOS/SP, Nº80;Litoral/sp;;
30/5/16 21:01;DUJ1800;WBANB51006CN20540;BMW;550IA;CARRO;Rua Quintino Bocaiuva - Centro - Salto – SP;Interior/SP;;
31/5/16 12:30;EXK1909;9C6KG0450C0018759;YAMAHA;XTZ 250 TENERE;MOTOCICLETA;RUA MARCONDES MACHADO VILA ALZIRA EM SANTO aNDRE;ABCD/SP;;
31/5/16 14:20;FWB1500;9C2NC4910FR102445;HONDA;CB 300R;MOTOCICLETA;R. Irineu José Bordon, 375 - Parque Anhanguera, São Paulo;ZONA OESTE/SP;;
31/5/16 20:57;EWE3697;9C6KG0460E0092097;YAMAHA;fazer 250;MOTOCICLETA;Rua Luis Gois alt.Nº2187, Mirandópolis, São Paulo-SP   -23.731605 -46.597535;ZONA SUL/SP;;
1/6/16 12:34;FJY0730;9C2KC1650FR210733;HONDA;CG 150 TITAN;MOTOCICLETA;R. Mármará, 221 - Centro - SP, 09750-720 (-23.693095, -46.553582);ABCD/SP;;
1/6/16 13:05;MRQ9453;8AJFR22G584526455;TOYOTA;HILUX 4CD;CARRO;Rua Montalverne, 291 - Piratininga, Osasco - SP;ZONA OESTE/SP;;
2/6/16 7:30;FKG3466;96PERCE13FFS00033;KAWASAKI;ER-6N;MOTOCICLETA;Rua Tilápia, 442 - Vila São Luiz (Valparaizo), Barueri – SP;ZONA OESTE/SP;;
2/6/16 18:30;EWB5115;WB1051705BZV42462;BMW;S1000 RR;MOTOCICLETA;RUA VISCONDE DE RIO BRANCO, 303 – Centro – São Vicente/SP;LITORAL/SP;;
4/6/16 16:04;KRM2344;93HGE67509Z116637;HONDA;FIT LX;CARRO;Rua Otávio Di Palma, 168 - Jardim Ricardo, São Paulo - SP;ZONA LESTE/SP;;
5/6/16 15:09;GJK2670;9C2KC2200GR045814;HONDA;CG 160 FAN;MOTOCICLETA;Av. Antonio Sylvio Cunha Bueno, 1192 – Inamar - Diadema – SP - 09970-160;ABCD/SP;;
5/6/16 20:22;JIT5482;9BWAA05Z2B4155028;VW;FOX 1.0;CARRO;Av. Adriano Bertozzi, 384 - Fazenda Caguaçu, São Paulo - SP;ZONA LESTE/SP;;
6/6/16 9:00;FIF4238;96PZRJB18DFS00326;KAWASAKI;Z800;MOTOCICLETA;RUA BRIGADEIRO JORDAO, 113 - IPIRANGA/SP ;ZONA SUL/SP;;
6/6/16 11:04;FAP2365;9C2KD0540DR101716;HONDA;NXR 150 BROS;MOTOCICLETA;R MARTINS FONTES, 116 - CENTRO - SÃO PAULO ;CENTRO/SP;;
7/6/16 8:54;EHV4411;JH2SC5999BK300505;HONDA;CBR 1000RR FIRE BLADE;MOTOCICLETA;R. Alfredo Gomes, 31 - Jardim Eulina - Campinas – SP 13063-410;Interior/SP;;
7/6/16 20:07;GDV9539 ;9C2KC1670FR559386;HONDA;CG 150 START FLEXONE;MOTOCICLETA;Avenida Regente Feijó,  – Vila Reg. Feijó – São Paulo –;ZONA LESTE/SP;;
6/6/16 10:00;GAP1190;9C6DG2510F0033895;YAMAHA;XTZ 150 ED CROSSER;MOTOCICLETA;R. Doutor Felix, 40 - Aclimação;ZONA SUL/SP;;
6/6/16 14:58;CTB0465;93HEJ8650YZ400604;HONDA;CIVIC SEDAN EX 1.6;CARRO;R. Circular - Santo Antônio - Osasco - SP;ZONA OESTE/SP;;
6/6/16 17:24;ITX0093;9BWDB49N3DP018030;VW;POLO SEDAN;CARRO;Rua Pastor Ernesto Schlieper, 65 – São Sebastião – Porto Alegre/RS;RS;;
6/6/16 19:08;GAW8849;9C2KF1710FR014795;HONDA;PCX 150;MOTOCICLETA;Rua São José, travessa com a Avenida do Estado – Jardim Guaiçara/SP ;ZONA SUL/SP;;
8/6/16 0:28;EAN3028;9BGRX08908G215382;GM;CELTA;CARRO; Travessa Salve a Mocidade, 41 -  Jardim Conquista – São Paulo  – SP  ;ZONA LESTE/SP;;
7/6/16 21:09;FVL2393;9C2KC1660FR048673;HONDA;CG 150 TITAN EX ;MOTOCICLETA;Rua Paraguaçu,  Jardim D’abril – Osasco - SP  ;ZONA OESTE/SP;;
9/6/16 22:41;EXK2321;9C6KG0450C0018948;YAMAHA;XTZ 250 TENERE;MOTOCICLETA;R. Prof. Machado Tolosa, 267 - Alto da Mooca - São Paulo - SP;ZONA LESTE/SP;;
10/6/16 18:35;KPW6929 ;9C2KC1660ER009943;HONDA;CG 150 TITAN-EX;MOTOCICLETA;Estr. Coelho - São Gonçalo – RJ ;Rio de Janeiro/RJ;;
10/6/16 19:23;EYY2771 ;9C2JC4820CR009895;HONDA;biz 125 es;MOTOCICLETA;Rua Deraldo Sobrinho dos Santos, Novo Osasco, Osasco-SP ;ZONA OESTE/SP;;
10/6/16 20:07;FUZ6511 ;9C2KF1710FR200829;HONDA;PCX 150;MOTOCICLETA;Av. do Oratório alt.6022 – Jardim Ângela/ São Paulo - SP;ZONA LESTE/SP;;
11/6/16 16:10;GGU0021 ;95VJUC406GM000210;KTM;DUKE 200;MOTOCICLETA;AV. PRESTES MAIA – VILA GUIOMAR – SANTO ANDRÉ -SPaia ;ABCD/SP;;
12/6/16 16:47;FZQ0719;9C6KG0490E0016228;YAMAHA;YS 250 FAZER;MOTOCICLETA;Av. Benedito Alves Turíbio,800 - Padroeira, Osasco – SP;ZONA OESTE/SP;;
13/6/16 11:10;GFO9519;9C2ND1110GR000591;HONDA;XRE 300;MOTOCICLETA;Av. Mal. Deodoro, 90 – Gonzaga - Santos – SP 11060-401;Litoral/sp;;
13/6/16 15:11;FFG0418;9BGTR69D0BB153992;GM;Astra Sed.;CARRO;Estr. das Lágrimas, 3766 - Ponte Preta,São Paulo - SP,04244-000;ZONA SUL/SP;;
13/6/16 21:01;FZH1300;9C6KG0490E0014475;YAMAHA;YS 250 FAZER BLUEFLEX;MOTOCICLETA;Rua Soares de Camargo, – Boqueirão  – Santos - SP  (esquina com a Av. Conselheiro Nébias);Litoral/sp;;
13/6/16 20:42;FOH1620;9C2KF1710FR807393;HONDA;PCX 150;MOTOCICLETA;Rua Bianchi Bertoldi, 47 - Pinheiros, São Paulo - SP;ZONA OESTE/SP;;
14/6/16 9:56;ILN1589;9BWCA05X04T032392;VW;GOL 1.0;CARRO;Av. Osvaldo Gonçalves Cruz, 517 – Ipanema - Porto Alegre - RS;RS;;
14/6/16 15:43;IUO2238;93YBSR7RHEJ781791;RENAULT;SANDERO;CARRO;Rua Antônio Schiavinatti, Ferraz de Vasconcelos - SP;ZONA LESTE/SP;;
8/6/16 16:33;DUL6686;9BGXL80808B134903;GM;MONTANA 1.4;CARRO;Av. dos Estados, 8318 - Parque Central - Santo André – SP;ABCD/SP;;
8/6/16 18:57;FIF5741;96PEXHA15DFS02680;KAWASAKI;NINJA 300;MOTOCICLETA;Av. Baronesa de Mesquita, 351- Centro, Mesquita - RJ;RIO DE JANEIRO/RJ ;;
8/6/16 19:57;FOO4670;8AP19627ZF4133691;FIAT;PALIO ATTRACTIV 1.4;CARRO;Rua Nova Guaianazes, 1004 - Guaianazes, São Paulo – SP;ZONA LESTE/SP;;
9/6/16 15:39;GCR1769;9C6RG2310G0002010;YAMAHA;YS 250 FAZER BlueFlex;MOTOCICLETA;AV DR. CHUCRI ZAIDAN - SÃO PAULO / SP -23.623115 -46.6995 ;ZONA LESTE/SP;;
9/6/16 15:51;APB0141;9CDGV75AJ8M001970;SUZUKI;BANDIT N-1200;MOTOCICLETA;Rua Curupá, 810, Vila Formosa, São Paulo – SP;ZONA LESTE/SP;;
9/6/16 19:30;FLX1690;96PEXHA15EFS01370;KAWASAKI;NINJA 300;MOTOCICLETA;AV. JOSÉ RANGEL FILHO ALT.1675 – JARDIM PTE. ALTA I/ GUARULHOS - SÃO PAULO/SP;GUARULHOS;;
10/6/16 11:33;FUU8290;9C2NC4910ER021107;HONDA;CB 300R;MOTOCICLETA;R. Quilabamba, 84 - Parque Sao Jose – São Paulo;ZONA SUL/SP;;
11/6/16 12:01;FKE3355;JYARN23E0BA009169;YAMAHA;YZF R-1 1000;MOTOCICLETA;Avenida Utinga, 937 - Santo André;ABCD/SP;;
11/6/16 18:30;FSP1869 ;9C6KJ0060F0006603;YAMAHA;XJ6 N;MOTOCICLETA;Travessa Itaúna, 40 - Campestre, Santo André - SP, Cep 09080-200;ABCD/SP;;
12/6/16 14:52;GAK4049;9C6RM0920G0001397;YAMAHA;MT-07;MOTOCICLETA;Rua Rodolfo Miranda, 149 - Bom Retiro - São Paulo/ SP;CENTRO/SP;;
12/6/16 16:24;FTZ2645;9C2PC4220ER000534;HONDA;cb 600F HORNET;MOTOCICLETA;Alameda Franca, 1547 - Jardim Paulista - São Paulo/SP;CENTRO/SP;;
14/6/16 13:21;FZM9614;9C6KG0570G0000329;YAMAHA;XTZ 250 TENERE;MOTOCICLETA;Av. Brasil, 362 - Parque das Nações - Santo André - SP;ABCD/SP;;
14/6/16 13:30;LLC4701;9BWDB05U7AT198671;VW;VOYAGE TREND 1.6;CARRO;Av. Nações Unidas, 12901 - Pinheiros, São Paulo – SP;ZONA OESTE/SP;;
14/6/16 13:40;KYJ3230;JHMCP36709C203740;HONDA;ACCORD SEDÃ;CARRO;Rua Padre Leonel França, altura do 386 – Vila Libanesa – S. Paulo – SP;ZONA LESTE/SP;;
16/6/16 16:22;EXH5846;96PEXHA17DFS01692;KAWASAKI;NINJA 300;MOTOCICLETA;R LEON FOUCAULT, 57 - CIDADE MONÇÕES - SÃO PAULO / SP -23.610536 -46.695324 ;ZONA LESTE/SP;;
16/6/16 19:14;EXG5975;9C6KG0450C0014406;YAMAHA;XTZ 250 TENERE;MOTOCICLETA;RUA WERNER VON SIEMENS, alt.Nº111/ LAPA DE BAIXO - SÃO PAULO/ SP;ZONA OESTE/SP;;
16/6/16 23:43;FBE0658;95V0B2500FZ547016;BMW;F 800 GS ADVENTURE;MOTOCICLETA;Rua Dr. José Gustavo Busch – Paraíso do Morumbi/ São Paulo - SP;ZONA OESTE/SP;;
17/6/16 6:06;FIV2377;96PEXHA1XEFF00294;KAWASAKI;NINJA 300;MOTOCICLETA;RUA POMPÉIA, 40 – JARDIM PENTEADO/ CAJAMAR - SÃO PAULO/SP ;ZONA OESTE/SP;;
17/6/16 15:45;EZH0483;3G1J86CD8DS547569;GM;SONIC HB LTZ 1.6;CARRO;R. Honório Bicalho, 62 - Vila das Mercês - São Paulo – SP ;ZONA SUL/SP;;
17/6/16 22:43;NUZ1315;8BCLCN6BYAG541141;CITROEN;C4;CARRO;Via Light – Centro - Nova Iguaçu - RJ;RIO DE JANEIRO/RJ ;;
18/6/16 8:55;EQD5776;WB105070XBZ074562;BMW;S1000 RR;MOTOCICLETA;Rodovia Fernão Dias,Km 77– Guarulhos/SP;GUARULHOS;;
18/6/16 20:09;HYB1038;93XPRK7405C409120;MITSUBISHI;L200 TRITON 3.2;CARRO;Rua dos Ramalhões alt.126 – Parque Jaçatuba/ Santo André – São Paulo/SP;ABCD/SP;;
19/6/16 16:06;EXH9890;9C2PC4210DR001216;HONDA;CB 600 HORNET;MOTOCICLETA;Av. Ragueb Chohfi (-23.596208 -46.454058);ZONA LESTE/SP;;
19/6/16 19:20;EFI3310;9CDGW72AS9M000177;SUZUKI;BANDIT 1250 N;MOTOCICLETA;Rua Antonio Alarcon, 144 – Alto da Lapa – São Paulo – SP (residência do cliente);ZONA OESTE/SP;;
19/6/16 20:36;FXL0448;96PZRJA18EFS00720;KAWASAKI;Z800;MOTOCICLETA;Avenida Engenheiro Caetano Alvares, altura do 4300 – Imirim – São  Paulo – SP.;ZONA NORTE/SP;;
19/6/16 21:25;FVP9754;9C29D1110FR024015;HONDA;XRE 300;MOTOCICLETA;RUA INACIO LUIS DA COSTA, PARQUE SÃO DOMINGOS - SÃO PAULO - SP ;ZONA NORTE/SP;;
20/6/16 7:19;EOJ0228;9CDGX71AJAM100035;SUZUKI;GSX 1300 B-KING;MOTOCICLETA;RUA  ARMANDO QUIBAO, 169 Vila Esperança - Sorocaba;Interior/SP;;
15/6/16 7:38;GBD4630;95VR33G5DEM000077;DAFRA;Roadwin 250;MOTOCICLETA;R. Platina - Vila Azevedo São Paulo - SP;ZONA LESTE/SP;;
15/6/16 18:24;EXK2687;9C2ND0910CR405246;honda;XRE 300;MOTOCICLETA;R. Barão de Tefé, 232 - Água Branca, São Paulo - SP;ZONA OESTE/SP;;
15/6/16 20:41;DIZ3853;93HES16803Z106530;honda;CIVIC EX;CARRO;Rua José Osvaldo, – Vila Gustavo – São Paulo - SP  (em frente a residência do cliente);ZONA NORTE/SP;;
16/6/16 8:30;GAJ0316;9C2PC4920FR300530;honda;CB 500X;MOTOCICLETA;Rod. dos Imigrantes, KM 17 - Casa Grande, Diadema - SP, 09961-655 ;ABCD/SP;;
16/6/16 11:24;DIV2661;9BD19241X33007426;FIAT;STILO 1.8 16V;CARRO;Rua Francisco Lisboa, 182 - Bangú, Santo André - SP;ABCD/SP;;
16/6/16 15:33;DHR6937;9362CN6A92W036751;PEUGEOT;206 SOLEIL;CARRO;R. Dr. Henrique Viscardi, 618 - Vila Nova, Salto - SP;Interior/SP;;
16/6/16 22:56;AKX2948;8A1FC0Y251L260948;RENAULT;KANGOO EXPRESS;CARRO;Rua Manuel Arce, 68, Parque dos Bancários, São Paulo-SP (Residência da Sócia);ZONA LESTE/SP;;
17/6/16 6:47;DVH6860;9C2ND07007R001102;HONDA;NX-4 FALCON;MOTOCICLETA;Rua Maestro Ezequias Nardy, 49, Itu – SP (RESIDÊNCIA);Interior/SP;;
17/6/16 11:50;GBW2550;9C6KG0460F0114048;YAMAHA;YS 250 FAZER;MOTOCICLETA;R. Lord Cockrane, 616 – Ipiranga - São Paulo – SP -04213-001;ZONA SUL/SP;;
17/6/16 19:57;LQI5900;95VD42D5CDM000797;DAFRA;next 250cc;MOTOCICLETA;Avenida Pastor Martin Luther King, –  Rio de Janeiro - RJ  (próximo à estação Engenho da Rainha);RIO DE JANEIRO;;
17/6/16 22:03;LQY9020;9CDVP55AJEM100126;SUZUKI;GLADIUS 650;MOTOCICLETA;Estr. da Água Grande, 900 - Vista Alegre - Rio de Janeiro - RJ;RIO DE JANEIRO;;
20/6/16 8:02;FCS4350;9C2KF1710FR812752;HONDA;PCX 150;MOTOCICLETA;Av. Mateo Bei,2618 - São Mateus, São Paulo – SP;ZONA LESTE/SP;;
20/6/16 12:45;AFN2166;9BGTE11UHGC101550;GM;CHEVETTE;CARRO;Rua Desembargador Antônio de Paula, 2765 - Boqueirão, Curitiba - PR;PR;;
20/6/16 15:32;KNO0845;93HFA65407Z214418;HONDA;CIVIC SEDAN LXL 1.8/1.8 FLEX;CARRO;Av. Paiva - Porto Velho - São Gonçalo - RJ;RIO DE JANEIRO/RJ ;;
21/6/16 14:25;EWH8591;9C6KG0460C0052655;YAMAHA;YS 250 FAZER;MOTOCICLETA;Rua Professor Jamil Anderãos nº244, Vila Cruzeiro, São Paulo/SP;ZONA SUL/SP;;
21/6/16 17:57;FLP1770;95VD42J5CDM004054;DAFRA;NEXT 250;MOTOCICLETA;Av. Lucas Nogueira Garcéz, 400 - Jardim do Mar, São Bernardo do Campo - SP,09750-660;ABCD/SP;;
21/6/16 22:38;AVY2514;93XJNKB8TDCC56624;MITSUBISHI;L200 TRITON 3.2;CARRO;R. Sd Osvaldo Guimarães Lanzas, 355 – Tipóia - Itaquaquecetuba - SP;ZONA LESTE/SP;;
20/6/16 17:11;LRS4260;9C2KC1680FR548953;HONDA;CG 150 TITAN;MOTOCICLETA;Rua Raul Silva Lote 4 QD 09 – Marambaia – São Gonçalo / RJ;Rio de Janeiro/RJ;;
